"record_id","month","day","year","AverageTemperatureFahr","AverageTemperatureUncertaintyFahr","City","country_id","Country","Latitude","Longitude"
475689,"06","01","1962",56.9102,33.1142,"Auckland","NEW","New Zealand","36.17S","175.03E"
475690,"07","01","1962",54.4262,32.5814,"Auckland","NEW","New Zealand","36.17S","175.03E"
475691,"08","01","1962",54.9284,32.5364,"Auckland","NEW","New Zealand","36.17S","175.03E"
475692,"09","01","1962",55.4954,33.0836,"Auckland","NEW","New Zealand","36.17S","175.03E"
475693,"10","01","1962",59.4716,32.6444,"Auckland","NEW","New Zealand","36.17S","175.03E"
475694,"11","01","1962",60.395,32.6048,"Auckland","NEW","New Zealand","36.17S","175.03E"
475695,"12","01","1962",62.8322,32.7992,"Auckland","NEW","New Zealand","36.17S","175.03E"
475696,"01","01","1963",65.921,32.7236,"Auckland","NEW","New Zealand","36.17S","175.03E"
475697,"02","01","1963",68.4662,32.6912,"Auckland","NEW","New Zealand","36.17S","175.03E"
475698,"03","01","1963",65.183,32.4104,"Auckland","NEW","New Zealand","36.17S","175.03E"
475699,"04","01","1963",60.3356,32.711,"Auckland","NEW","New Zealand","36.17S","175.03E"
475700,"05","01","1963",58.244,32.5526,"Auckland","NEW","New Zealand","36.17S","175.03E"
475701,"06","01","1963",55.0256,32.747,"Auckland","NEW","New Zealand","36.17S","175.03E"
475702,"07","01","1963",54.8024,33.1952,"Auckland","NEW","New Zealand","36.17S","175.03E"
475703,"08","01","1963",52.97,32.504,"Auckland","NEW","New Zealand","36.17S","175.03E"
475704,"09","01","1963",55.589,32.8892,"Auckland","NEW","New Zealand","36.17S","175.03E"
475705,"10","01","1963",57.2684,32.423,"Auckland","NEW","New Zealand","36.17S","175.03E"
475706,"11","01","1963",59.0972,32.4914,"Auckland","NEW","New Zealand","36.17S","175.03E"
475707,"12","01","1963",62.2058,32.5328,"Auckland","NEW","New Zealand","36.17S","175.03E"
475708,"01","01","1964",63.7124,32.765,"Auckland","NEW","New Zealand","36.17S","175.03E"
475709,"02","01","1964",66.6734,32.6966,"Auckland","NEW","New Zealand","36.17S","175.03E"
475710,"03","01","1964",65.1578,32.7488,"Auckland","NEW","New Zealand","36.17S","175.03E"
475711,"04","01","1964",61.5182,32.666,"Auckland","NEW","New Zealand","36.17S","175.03E"
475712,"05","01","1964",57.0506,32.594,"Auckland","NEW","New Zealand","36.17S","175.03E"
475713,"06","01","1964",55.4954,32.7794,"Auckland","NEW","New Zealand","36.17S","175.03E"
475714,"07","01","1964",55.6682,32.8982,"Auckland","NEW","New Zealand","36.17S","175.03E"
475715,"08","01","1964",54.3308,32.6102,"Auckland","NEW","New Zealand","36.17S","175.03E"
475716,"09","01","1964",54.6008,32.8568,"Auckland","NEW","New Zealand","36.17S","175.03E"
475717,"10","01","1964",56.435,32.6354,"Auckland","NEW","New Zealand","36.17S","175.03E"
475718,"11","01","1964",59.2628,32.7182,"Auckland","NEW","New Zealand","36.17S","175.03E"
475719,"12","01","1964",63.6908,32.4428,"Auckland","NEW","New Zealand","36.17S","175.03E"
475720,"01","01","1965",66.7382,32.3924,"Auckland","NEW","New Zealand","36.17S","175.03E"
475721,"02","01","1965",64.6826,32.684,"Auckland","NEW","New Zealand","36.17S","175.03E"
475722,"03","01","1965",63.8492,32.8424,"Auckland","NEW","New Zealand","36.17S","175.03E"
475723,"04","01","1965",61.2428,32.72,"Auckland","NEW","New Zealand","36.17S","175.03E"
475724,"05","01","1965",57.5402,32.6966,"Auckland","NEW","New Zealand","36.17S","175.03E"
475725,"06","01","1965",54.0716,32.8694,"Auckland","NEW","New Zealand","36.17S","175.03E"
475726,"07","01","1965",51.4886,32.5652,"Auckland","NEW","New Zealand","36.17S","175.03E"
475727,"08","01","1965",53.2094,32.936,"Auckland","NEW","New Zealand","36.17S","175.03E"
475728,"09","01","1965",55.265,32.6354,"Auckland","NEW","New Zealand","36.17S","175.03E"
475729,"10","01","1965",55.508,32.5274,"Auckland","NEW","New Zealand","36.17S","175.03E"
475730,"11","01","1965",58.8002,32.558,"Auckland","NEW","New Zealand","36.17S","175.03E"
475731,"12","01","1965",62.4524,32.7272,"Auckland","NEW","New Zealand","36.17S","175.03E"
475732,"01","01","1966",66.0686,32.972,"Auckland","NEW","New Zealand","36.17S","175.03E"
475733,"02","01","1966",70.0142,33.2258,"Auckland","NEW","New Zealand","36.17S","175.03E"
475734,"03","01","1966",67.0928,33.4274,"Auckland","NEW","New Zealand","36.17S","175.03E"
475735,"04","01","1966",61.8404,32.4698,"Auckland","NEW","New Zealand","36.17S","175.03E"
475736,"05","01","1966",56.6888,32.5328,"Auckland","NEW","New Zealand","36.17S","175.03E"
475737,"06","01","1966",54.3164,32.4536,"Auckland","NEW","New Zealand","36.17S","175.03E"
475738,"07","01","1966",53.4326,33.0782,"Auckland","NEW","New Zealand","36.17S","175.03E"
475739,"08","01","1966",51.971,32.819,"Auckland","NEW","New Zealand","36.17S","175.03E"
475740,"09","01","1966",54.9284,32.99,"Auckland","NEW","New Zealand","36.17S","175.03E"
475741,"10","01","1966",55.7312,32.7578,"Auckland","NEW","New Zealand","36.17S","175.03E"
475742,"11","01","1966",58.991,32.6822,"Auckland","NEW","New Zealand","36.17S","175.03E"
475743,"12","01","1966",61.7756,32.6228,"Auckland","NEW","New Zealand","36.17S","175.03E"
475744,"01","01","1967",63.5306,33.08,"Auckland","NEW","New Zealand","36.17S","175.03E"
475745,"02","01","1967",65.5412,33.0332,"Auckland","NEW","New Zealand","36.17S","175.03E"
475746,"03","01","1967",66.2162,32.8676,"Auckland","NEW","New Zealand","36.17S","175.03E"
475747,"04","01","1967",61.9862,32.3888,"Auckland","NEW","New Zealand","36.17S","175.03E"
475748,"05","01","1967",58.6148,32.7866,"Auckland","NEW","New Zealand","36.17S","175.03E"
475749,"06","01","1967",53.519,33.0656,"Auckland","NEW","New Zealand","36.17S","175.03E"
475750,"07","01","1967",53.852,33.2978,"Auckland","NEW","New Zealand","36.17S","175.03E"
475751,"08","01","1967",56.8562,32.7236,"Auckland","NEW","New Zealand","36.17S","175.03E"
475752,"09","01","1967",54.896,32.9378,"Auckland","NEW","New Zealand","36.17S","175.03E"
475753,"10","01","1967",58.6958,32.7002,"Auckland","NEW","New Zealand","36.17S","175.03E"
475754,"11","01","1967",61.0412,32.765,"Auckland","NEW","New Zealand","36.17S","175.03E"
475755,"12","01","1967",63.473,32.5364,"Auckland","NEW","New Zealand","36.17S","175.03E"
475756,"01","01","1968",64.5332,32.9432,"Auckland","NEW","New Zealand","36.17S","175.03E"
475757,"02","01","1968",66.0722,33.7244,"Auckland","NEW","New Zealand","36.17S","175.03E"
475758,"03","01","1968",69.3158,33.0818,"Auckland","NEW","New Zealand","36.17S","175.03E"
475759,"04","01","1968",62.3138,32.855,"Auckland","NEW","New Zealand","36.17S","175.03E"
475760,"05","01","1968",59.0468,32.4932,"Auckland","NEW","New Zealand","36.17S","175.03E"
475761,"06","01","1968",56.2172,32.7056,"Auckland","NEW","New Zealand","36.17S","175.03E"
475762,"07","01","1968",53.4398,32.7704,"Auckland","NEW","New Zealand","36.17S","175.03E"
475763,"08","01","1968",54.3776,32.4878,"Auckland","NEW","New Zealand","36.17S","175.03E"
475764,"09","01","1968",53.8484,32.5958,"Auckland","NEW","New Zealand","36.17S","175.03E"
475765,"10","01","1968",56.1704,33.2744,"Auckland","NEW","New Zealand","36.17S","175.03E"
475766,"11","01","1968",58.0892,32.6246,"Auckland","NEW","New Zealand","36.17S","175.03E"
475767,"12","01","1968",60.9044,32.9828,"Auckland","NEW","New Zealand","36.17S","175.03E"
475768,"01","01","1969",64.1264,32.5886,"Auckland","NEW","New Zealand","36.17S","175.03E"
475769,"02","01","1969",65.228,32.6318,"Auckland","NEW","New Zealand","36.17S","175.03E"
475770,"03","01","1969",63.662,33.4022,"Auckland","NEW","New Zealand","36.17S","175.03E"
475771,"04","01","1969",60.7388,32.4914,"Auckland","NEW","New Zealand","36.17S","175.03E"
475772,"05","01","1969",58.4348,32.531,"Auckland","NEW","New Zealand","36.17S","175.03E"
475773,"06","01","1969",54.2552,33.8468,"Auckland","NEW","New Zealand","36.17S","175.03E"
475774,"07","01","1969",51.1268,32.558,"Auckland","NEW","New Zealand","36.17S","175.03E"
475775,"08","01","1969",53.636,32.6912,"Auckland","NEW","New Zealand","36.17S","175.03E"
475776,"09","01","1969",56.6132,32.5004,"Auckland","NEW","New Zealand","36.17S","175.03E"
475777,"10","01","1969",55.3622,32.5742,"Auckland","NEW","New Zealand","36.17S","175.03E"
475778,"11","01","1969",60.8792,32.8388,"Auckland","NEW","New Zealand","36.17S","175.03E"
475779,"12","01","1969",65.6708,32.8766,"Auckland","NEW","New Zealand","36.17S","175.03E"
475780,"01","01","1970",68.6876,33.0152,"Auckland","NEW","New Zealand","36.17S","175.03E"
475781,"02","01","1970",67.1702,33.2618,"Auckland","NEW","New Zealand","36.17S","175.03E"
475782,"03","01","1970",67.5014,32.792,"Auckland","NEW","New Zealand","36.17S","175.03E"
475783,"04","01","1970",63.149,32.7686,"Auckland","NEW","New Zealand","36.17S","175.03E"
475784,"05","01","1970",57.695,32.7146,"Auckland","NEW","New Zealand","36.17S","175.03E"
475785,"06","01","1970",55.9688,32.4248,"Auckland","NEW","New Zealand","36.17S","175.03E"
475786,"07","01","1970",54.6188,32.612,"Auckland","NEW","New Zealand","36.17S","175.03E"
475787,"08","01","1970",55.2938,32.5382,"Auckland","NEW","New Zealand","36.17S","175.03E"
475788,"09","01","1970",56.9786,32.7398,"Auckland","NEW","New Zealand","36.17S","175.03E"
475789,"10","01","1970",58.478,32.513,"Auckland","NEW","New Zealand","36.17S","175.03E"
475790,"11","01","1970",60.764,32.4464,"Auckland","NEW","New Zealand","36.17S","175.03E"
475791,"12","01","1970",64.9526,32.8118,"Auckland","NEW","New Zealand","36.17S","175.03E"
475792,"01","01","1971",67.6724,32.792,"Auckland","NEW","New Zealand","36.17S","175.03E"
475793,"02","01","1971",68.5382,32.7272,"Auckland","NEW","New Zealand","36.17S","175.03E"
475794,"03","01","1971",65.0102,32.531,"Auckland","NEW","New Zealand","36.17S","175.03E"
475795,"04","01","1971",62.5442,32.5202,"Auckland","NEW","New Zealand","36.17S","175.03E"
475796,"05","01","1971",59.4446,32.6696,"Auckland","NEW","New Zealand","36.17S","175.03E"
475797,"06","01","1971",58.6652,32.4716,"Auckland","NEW","New Zealand","36.17S","175.03E"
475798,"07","01","1971",53.4488,32.5598,"Auckland","NEW","New Zealand","36.17S","175.03E"
475799,"08","01","1971",56.1344,32.6264,"Auckland","NEW","New Zealand","36.17S","175.03E"
475800,"09","01","1971",56.192,32.387,"Auckland","NEW","New Zealand","36.17S","175.03E"
475801,"10","01","1971",57.6878,32.9756,"Auckland","NEW","New Zealand","36.17S","175.03E"
475802,"11","01","1971",60.197,32.819,"Auckland","NEW","New Zealand","36.17S","175.03E"
475803,"12","01","1971",63.8438,32.5274,"Auckland","NEW","New Zealand","36.17S","175.03E"
475804,"01","01","1972",64.7312,32.5634,"Auckland","NEW","New Zealand","36.17S","175.03E"
475805,"02","01","1972",65.201,32.729,"Auckland","NEW","New Zealand","36.17S","175.03E"
475806,"03","01","1972",67.2116,32.639,"Auckland","NEW","New Zealand","36.17S","175.03E"
475807,"04","01","1972",62.6378,32.603,"Auckland","NEW","New Zealand","36.17S","175.03E"
475808,"05","01","1972",58.4708,32.5688,"Auckland","NEW","New Zealand","36.17S","175.03E"
475809,"06","01","1972",53.1806,32.6912,"Auckland","NEW","New Zealand","36.17S","175.03E"
475810,"07","01","1972",54.599,32.5742,"Auckland","NEW","New Zealand","36.17S","175.03E"
475811,"08","01","1972",52.2698,32.5148,"Auckland","NEW","New Zealand","36.17S","175.03E"
475812,"09","01","1972",56.0624,32.684,"Auckland","NEW","New Zealand","36.17S","175.03E"
475813,"10","01","1972",57.9398,32.6966,"Auckland","NEW","New Zealand","36.17S","175.03E"
475814,"11","01","1972",63.527,32.8388,"Auckland","NEW","New Zealand","36.17S","175.03E"
475815,"12","01","1972",61.8188,32.9774,"Auckland","NEW","New Zealand","36.17S","175.03E"
475816,"01","01","1973",66.1532,33.3518,"Auckland","NEW","New Zealand","36.17S","175.03E"
475817,"02","01","1973",66.6176,33.6362,"Auckland","NEW","New Zealand","36.17S","175.03E"
475818,"03","01","1973",66.317,32.6264,"Auckland","NEW","New Zealand","36.17S","175.03E"
475819,"04","01","1973",62.132,32.846,"Auckland","NEW","New Zealand","36.17S","175.03E"
475820,"05","01","1973",59.8964,32.6462,"Auckland","NEW","New Zealand","36.17S","175.03E"
475821,"06","01","1973",56.7752,32.5706,"Auckland","NEW","New Zealand","36.17S","175.03E"
475822,"07","01","1973",53.465,32.6444,"Auckland","NEW","New Zealand","36.17S","175.03E"
475823,"08","01","1973",55.3514,32.5256,"Auckland","NEW","New Zealand","36.17S","175.03E"
475824,"09","01","1973",56.9282,32.3456,"Auckland","NEW","New Zealand","36.17S","175.03E"
475825,"10","01","1973",58.379,32.5346,"Auckland","NEW","New Zealand","36.17S","175.03E"
475826,"11","01","1973",62.6666,32.5274,"Auckland","NEW","New Zealand","36.17S","175.03E"
475827,"12","01","1973",64.7042,32.8316,"Auckland","NEW","New Zealand","36.17S","175.03E"
475828,"01","01","1974",66.092,33.2384,"Auckland","NEW","New Zealand","36.17S","175.03E"
475829,"02","01","1974",71.1284,32.7308,"Auckland","NEW","New Zealand","36.17S","175.03E"
475830,"03","01","1974",64.589,32.8838,"Auckland","NEW","New Zealand","36.17S","175.03E"
475831,"04","01","1974",63.3956,32.4572,"Auckland","NEW","New Zealand","36.17S","175.03E"
475832,"05","01","1974",59.5328,32.702,"Auckland","NEW","New Zealand","36.17S","175.03E"
475833,"06","01","1974",56.1704,32.405,"Auckland","NEW","New Zealand","36.17S","175.03E"
475834,"07","01","1974",56.147,32.63,"Auckland","NEW","New Zealand","36.17S","175.03E"
475835,"08","01","1974",54.2534,32.5202,"Auckland","NEW","New Zealand","36.17S","175.03E"
475836,"09","01","1974",56.6654,32.5256,"Auckland","NEW","New Zealand","36.17S","175.03E"
475837,"10","01","1974",57.8534,32.4068,"Auckland","NEW","New Zealand","36.17S","175.03E"
475838,"11","01","1974",61.898,32.5796,"Auckland","NEW","New Zealand","36.17S","175.03E"
475839,"12","01","1974",65.444,32.504,"Auckland","NEW","New Zealand","36.17S","175.03E"
475840,"01","01","1975",67.8452,33.413,"Auckland","NEW","New Zealand","36.17S","175.03E"
475841,"02","01","1975",68.5598,32.6102,"Auckland","NEW","New Zealand","36.17S","175.03E"
475842,"03","01","1975",67.433,32.4644,"Auckland","NEW","New Zealand","36.17S","175.03E"
475843,"04","01","1975",62.6684,32.4356,"Auckland","NEW","New Zealand","36.17S","175.03E"
475844,"05","01","1975",61.0394,32.621,"Auckland","NEW","New Zealand","36.17S","175.03E"
475845,"06","01","1975",54.1148,32.477,"Auckland","NEW","New Zealand","36.17S","175.03E"
475846,"07","01","1975",53.096,32.8154,"Auckland","NEW","New Zealand","36.17S","175.03E"
475847,"08","01","1975",55.283,32.927,"Auckland","NEW","New Zealand","36.17S","175.03E"
475848,"09","01","1975",56.0678,32.711,"Auckland","NEW","New Zealand","36.17S","175.03E"
475849,"10","01","1975",58.6814,32.5076,"Auckland","NEW","New Zealand","36.17S","175.03E"
475850,"11","01","1975",60.116,32.4356,"Auckland","NEW","New Zealand","36.17S","175.03E"
475851,"12","01","1975",62.6558,32.6264,"Auckland","NEW","New Zealand","36.17S","175.03E"
475852,"01","01","1976",66.4214,32.54,"Auckland","NEW","New Zealand","36.17S","175.03E"
475853,"02","01","1976",62.8934,32.8766,"Auckland","NEW","New Zealand","36.17S","175.03E"
475854,"03","01","1976",66.2576,32.6336,"Auckland","NEW","New Zealand","36.17S","175.03E"
475855,"04","01","1976",62.6774,32.4338,"Auckland","NEW","New Zealand","36.17S","175.03E"
475856,"05","01","1976",57.155,32.8496,"Auckland","NEW","New Zealand","36.17S","175.03E"
475857,"06","01","1976",53.7512,32.5832,"Auckland","NEW","New Zealand","36.17S","175.03E"
475858,"07","01","1976",53.645,32.8082,"Auckland","NEW","New Zealand","36.17S","175.03E"
475859,"08","01","1976",55.652,32.6786,"Auckland","NEW","New Zealand","36.17S","175.03E"
475860,"09","01","1976",54.5702,32.4374,"Auckland","NEW","New Zealand","36.17S","175.03E"
475861,"10","01","1976",56.5322,32.522,"Auckland","NEW","New Zealand","36.17S","175.03E"
475862,"11","01","1976",58.2476,32.5238,"Auckland","NEW","New Zealand","36.17S","175.03E"
475863,"12","01","1976",62.4074,32.5184,"Auckland","NEW","New Zealand","36.17S","175.03E"
475864,"01","01","1977",64.2578,32.5688,"Auckland","NEW","New Zealand","36.17S","175.03E"
475865,"02","01","1977",66.686,32.5544,"Auckland","NEW","New Zealand","36.17S","175.03E"
475866,"03","01","1977",66.5114,32.7038,"Auckland","NEW","New Zealand","36.17S","175.03E"
475867,"04","01","1977",62.0132,32.549,"Auckland","NEW","New Zealand","36.17S","175.03E"
475868,"05","01","1977",55.6142,32.5184,"Auckland","NEW","New Zealand","36.17S","175.03E"
475869,"06","01","1977",55.5926,32.5274,"Auckland","NEW","New Zealand","36.17S","175.03E"
475870,"07","01","1977",54.5,32.5958,"Auckland","NEW","New Zealand","36.17S","175.03E"
475871,"08","01","1977",53.9312,32.495,"Auckland","NEW","New Zealand","36.17S","175.03E"
475872,"09","01","1977",52.1672,32.3888,"Auckland","NEW","New Zealand","36.17S","175.03E"
475873,"10","01","1977",55.868,32.3132,"Auckland","NEW","New Zealand","36.17S","175.03E"
475874,"11","01","1977",58.3574,32.4896,"Auckland","NEW","New Zealand","36.17S","175.03E"
475875,"12","01","1977",61.1384,32.6156,"Auckland","NEW","New Zealand","36.17S","175.03E"
475876,"01","01","1978",66.6644,32.549,"Auckland","NEW","New Zealand","36.17S","175.03E"
475877,"02","01","1978",68.4968,32.6408,"Auckland","NEW","New Zealand","36.17S","175.03E"
475878,"03","01","1978",66.4754,32.531,"Auckland","NEW","New Zealand","36.17S","175.03E"
475879,"04","01","1978",64.5404,32.5328,"Auckland","NEW","New Zealand","36.17S","175.03E"
475880,"05","01","1978",58.82,32.468,"Auckland","NEW","New Zealand","36.17S","175.03E"
475881,"06","01","1978",55.6556,32.8802,"Auckland","NEW","New Zealand","36.17S","175.03E"
475882,"07","01","1978",54.4028,32.4356,"Auckland","NEW","New Zealand","36.17S","175.03E"
475883,"08","01","1978",54.1112,32.5022,"Auckland","NEW","New Zealand","36.17S","175.03E"
475884,"09","01","1978",55.1444,32.5148,"Auckland","NEW","New Zealand","36.17S","175.03E"
475885,"10","01","1978",54.9086,32.81,"Auckland","NEW","New Zealand","36.17S","175.03E"
475886,"11","01","1978",60.4256,32.5616,"Auckland","NEW","New Zealand","36.17S","175.03E"
475887,"12","01","1978",63.1976,32.5508,"Auckland","NEW","New Zealand","36.17S","175.03E"
475888,"01","01","1979",67.388,32.7524,"Auckland","NEW","New Zealand","36.17S","175.03E"
475889,"02","01","1979",66.1424,32.9288,"Auckland","NEW","New Zealand","36.17S","175.03E"
475890,"03","01","1979",67.955,32.5256,"Auckland","NEW","New Zealand","36.17S","175.03E"
475891,"04","01","1979",61.9412,32.5634,"Auckland","NEW","New Zealand","36.17S","175.03E"
475892,"05","01","1979",58.514,32.4482,"Auckland","NEW","New Zealand","36.17S","175.03E"
475893,"06","01","1979",57.3746,32.7794,"Auckland","NEW","New Zealand","36.17S","175.03E"
475894,"07","01","1979",53.9672,32.4518,"Auckland","NEW","New Zealand","36.17S","175.03E"
475895,"08","01","1979",54.2336,32.9522,"Auckland","NEW","New Zealand","36.17S","175.03E"
475896,"09","01","1979",55.7744,32.6624,"Auckland","NEW","New Zealand","36.17S","175.03E"
475897,"10","01","1979",57.4214,32.576,"Auckland","NEW","New Zealand","36.17S","175.03E"
475898,"11","01","1979",60.9962,32.4068,"Auckland","NEW","New Zealand","36.17S","175.03E"
475899,"12","01","1979",63.1238,32.4284,"Auckland","NEW","New Zealand","36.17S","175.03E"
475900,"01","01","1980",66.0614,32.7848,"Auckland","NEW","New Zealand","36.17S","175.03E"
475901,"02","01","1980",66.9218,32.6858,"Auckland","NEW","New Zealand","36.17S","175.03E"
475902,"03","01","1980",63.7556,32.4446,"Auckland","NEW","New Zealand","36.17S","175.03E"
475903,"04","01","1980",60.125,32.5886,"Auckland","NEW","New Zealand","36.17S","175.03E"
475904,"05","01","1980",58.406,32.5508,"Auckland","NEW","New Zealand","36.17S","175.03E"
475905,"06","01","1980",55.7384,32.4986,"Auckland","NEW","New Zealand","36.17S","175.03E"
475906,"07","01","1980",53.7728,32.6336,"Auckland","NEW","New Zealand","36.17S","175.03E"
475907,"08","01","1980",53.2238,32.5868,"Auckland","NEW","New Zealand","36.17S","175.03E"
475908,"09","01","1980",56.381,32.549,"Auckland","NEW","New Zealand","36.17S","175.03E"
475909,"10","01","1980",58.2512,32.5292,"Auckland","NEW","New Zealand","36.17S","175.03E"
475910,"11","01","1980",59.4212,32.4842,"Auckland","NEW","New Zealand","36.17S","175.03E"
475911,"12","01","1980",62.2436,32.6588,"Auckland","NEW","New Zealand","36.17S","175.03E"
475912,"01","01","1981",68.018,32.5886,"Auckland","NEW","New Zealand","36.17S","175.03E"
475913,"02","01","1981",68.549,33.2438,"Auckland","NEW","New Zealand","36.17S","175.03E"
475914,"03","01","1981",68.6048,32.3762,"Auckland","NEW","New Zealand","36.17S","175.03E"
475915,"04","01","1981",63.5522,32.5922,"Auckland","NEW","New Zealand","36.17S","175.03E"
475916,"05","01","1981",58.6724,32.702,"Auckland","NEW","New Zealand","36.17S","175.03E"
475917,"06","01","1981",57.4268,32.8982,"Auckland","NEW","New Zealand","36.17S","175.03E"
475918,"07","01","1981",54.0176,32.6642,"Auckland","NEW","New Zealand","36.17S","175.03E"
475919,"08","01","1981",53.411,32.4122,"Auckland","NEW","New Zealand","36.17S","175.03E"
475920,"09","01","1981",54.887,32.6714,"Auckland","NEW","New Zealand","36.17S","175.03E"
475921,"10","01","1981",56.2982,32.5958,"Auckland","NEW","New Zealand","36.17S","175.03E"
475922,"11","01","1981",59.738,32.3438,"Auckland","NEW","New Zealand","36.17S","175.03E"
475923,"12","01","1981",65.2892,32.5292,"Auckland","NEW","New Zealand","36.17S","175.03E"
475924,"01","01","1982",66.7814,32.3276,"Auckland","NEW","New Zealand","36.17S","175.03E"
475925,"02","01","1982",68.1818,32.7992,"Auckland","NEW","New Zealand","36.17S","175.03E"
475926,"03","01","1982",64.5062,32.5886,"Auckland","NEW","New Zealand","36.17S","175.03E"
475927,"04","01","1982",59.5724,32.7002,"Auckland","NEW","New Zealand","36.17S","175.03E"
475928,"05","01","1982",58.4402,32.4536,"Auckland","NEW","New Zealand","36.17S","175.03E"
475929,"06","01","1982",53.5244,32.7002,"Auckland","NEW","New Zealand","36.17S","175.03E"
475930,"07","01","1982",52.5254,32.3474,"Auckland","NEW","New Zealand","36.17S","175.03E"
475931,"08","01","1982",53.6306,32.5436,"Auckland","NEW","New Zealand","36.17S","175.03E"
475932,"09","01","1982",55.0832,32.4986,"Auckland","NEW","New Zealand","36.17S","175.03E"
475933,"10","01","1982",55.1894,32.3348,"Auckland","NEW","New Zealand","36.17S","175.03E"
475934,"11","01","1982",61.7648,32.5814,"Auckland","NEW","New Zealand","36.17S","175.03E"
475935,"12","01","1982",62.0456,32.468,"Auckland","NEW","New Zealand","36.17S","175.03E"
475936,"01","01","1983",64.121,32.7434,"Auckland","NEW","New Zealand","36.17S","175.03E"
475937,"02","01","1983",65.3774,33.1196,"Auckland","NEW","New Zealand","36.17S","175.03E"
475938,"03","01","1983",66.2036,32.8586,"Auckland","NEW","New Zealand","36.17S","175.03E"
475939,"04","01","1983",62.1266,32.6192,"Auckland","NEW","New Zealand","36.17S","175.03E"
475940,"05","01","1983",58.1216,32.5184,"Auckland","NEW","New Zealand","36.17S","175.03E"
475941,"06","01","1983",55.4864,32.5544,"Auckland","NEW","New Zealand","36.17S","175.03E"
475942,"07","01","1983",51.5678,32.711,"Auckland","NEW","New Zealand","36.17S","175.03E"
475943,"08","01","1983",54.122,32.369,"Auckland","NEW","New Zealand","36.17S","175.03E"
475944,"09","01","1983",56.5376,32.5112,"Auckland","NEW","New Zealand","36.17S","175.03E"
475945,"10","01","1983",58.1144,32.4176,"Auckland","NEW","New Zealand","36.17S","175.03E"
475946,"11","01","1983",59.7308,32.5292,"Auckland","NEW","New Zealand","36.17S","175.03E"
475947,"12","01","1983",61.9916,32.522,"Auckland","NEW","New Zealand","36.17S","175.03E"
475948,"01","01","1984",63.3542,32.4032,"Auckland","NEW","New Zealand","36.17S","175.03E"
475949,"02","01","1984",66.11,32.6498,"Auckland","NEW","New Zealand","36.17S","175.03E"
475950,"03","01","1984",66.4862,32.8172,"Auckland","NEW","New Zealand","36.17S","175.03E"
475951,"04","01","1984",61.169,32.5292,"Auckland","NEW","New Zealand","36.17S","175.03E"
475952,"05","01","1984",58.1648,32.3834,"Auckland","NEW","New Zealand","36.17S","175.03E"
475953,"06","01","1984",56.156,32.7146,"Auckland","NEW","New Zealand","36.17S","175.03E"
475954,"07","01","1984",55.2488,32.486,"Auckland","NEW","New Zealand","36.17S","175.03E"
475955,"08","01","1984",55.9382,32.7524,"Auckland","NEW","New Zealand","36.17S","175.03E"
475956,"09","01","1984",55.0238,32.54,"Auckland","NEW","New Zealand","36.17S","175.03E"
475957,"10","01","1984",56.3198,32.4644,"Auckland","NEW","New Zealand","36.17S","175.03E"
475958,"11","01","1984",62.6504,32.45,"Auckland","NEW","New Zealand","36.17S","175.03E"
475959,"12","01","1984",65.9354,32.504,"Auckland","NEW","New Zealand","36.17S","175.03E"
475960,"01","01","1985",67.5536,32.5022,"Auckland","NEW","New Zealand","36.17S","175.03E"
475961,"02","01","1985",66.5942,32.5562,"Auckland","NEW","New Zealand","36.17S","175.03E"
475962,"03","01","1985",65.2676,32.4248,"Auckland","NEW","New Zealand","36.17S","175.03E"
475963,"04","01","1985",61.7018,32.9648,"Auckland","NEW","New Zealand","36.17S","175.03E"
475964,"05","01","1985",57.0902,33.0692,"Auckland","NEW","New Zealand","36.17S","175.03E"
475965,"06","01","1985",56.759,32.675,"Auckland","NEW","New Zealand","36.17S","175.03E"
475966,"07","01","1985",56.1236,32.6732,"Auckland","NEW","New Zealand","36.17S","175.03E"
475967,"08","01","1985",53.8016,32.5202,"Auckland","NEW","New Zealand","36.17S","175.03E"
475968,"09","01","1985",56.3036,32.6102,"Auckland","NEW","New Zealand","36.17S","175.03E"
475969,"10","01","1985",56.399,32.6642,"Auckland","NEW","New Zealand","36.17S","175.03E"
475970,"11","01","1985",59.9918,32.5652,"Auckland","NEW","New Zealand","36.17S","175.03E"
475971,"12","01","1985",64.4414,32.8136,"Auckland","NEW","New Zealand","36.17S","175.03E"
475972,"01","01","1986",68.5022,32.8352,"Auckland","NEW","New Zealand","36.17S","175.03E"
475973,"02","01","1986",67.5734,32.72,"Auckland","NEW","New Zealand","36.17S","175.03E"
475974,"03","01","1986",65.165,32.7974,"Auckland","NEW","New Zealand","36.17S","175.03E"
475975,"04","01","1986",62.6648,32.6696,"Auckland","NEW","New Zealand","36.17S","175.03E"
475976,"05","01","1986",59.1584,32.6192,"Auckland","NEW","New Zealand","36.17S","175.03E"
475977,"06","01","1986",55.2182,32.6138,"Auckland","NEW","New Zealand","36.17S","175.03E"
475978,"07","01","1986",53.123,32.9198,"Auckland","NEW","New Zealand","36.17S","175.03E"
475979,"08","01","1986",53.0978,32.6588,"Auckland","NEW","New Zealand","36.17S","175.03E"
475980,"09","01","1986",55.3568,32.5976,"Auckland","NEW","New Zealand","36.17S","175.03E"
475981,"10","01","1986",58.406,32.36,"Auckland","NEW","New Zealand","36.17S","175.03E"
